%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z,field.valid
1.57E+18,871991,1.57E+18,0.654113043,0.025508703,0.403621127,-0.162849574,0.139285512,0.685825817,0.695501626,-0.104549343,0.014253212,-0.049511528,0.049308099,0.024028023,-0.048360358,-3.303459696,-0.520954614,3.230357342,-0.317281431,0.13643113,0.943961527,1
1.57E+18,871992,1.57E+18,0.654015699,0.024338925,0.403652824,-0.162912715,0.139458297,0.685534894,0.695738988,-0.109235089,0.010330079,-0.051477414,0.058069858,0.037261004,-0.055469594,-4.160090266,0.692958663,3.880394305,-0.27369515,0.27171346,0.933527916,1
1.57E+18,871993,1.57E+18,0.653896222,0.023094693,0.403673533,-0.162857727,0.139755811,0.685361898,0.695862589,-0.111751847,0.010513793,-0.048120817,0.033558976,0.028457203,-0.059063201,-3.737335365,1.518881004,3.800222553,-0.135808907,0.294828741,0.92893861,1
1.57E+18,871994,1.57E+18,0.653727982,0.02177126,0.403724259,-0.162905872,0.139839709,0.685132473,0.696060361,-0.120391597,0.010811557,-0.049927918,0.042803058,0.023804168,-0.056575236,-3.196980088,0.965818501,4.043130062,-0.265653605,0.238465365,0.90981184,1
1.57E+18,871995,1.57E+18,0.653625204,0.020409507,0.403780624,-0.162966976,0.140084262,0.684867592,0.696257528,-0.124217952,0.013762719,-0.052084859,0.0307661,0.037939914,-0.053525562,-3.029577611,0.359659636,3.829053128,-0.301121192,0.189028147,0.939013182,1
1.57E+18,871996,1.57E+18,0.653495967,0.018996065,0.403860757,-0.162993875,0.140182673,0.684703127,0.696393167,-0.128154522,0.012671284,-0.052894621,0.026863846,0.036804223,-0.045892932,-3.124911733,0.087169859,3.577914165,-0.273132181,0.234447009,0.88757236,1
1.57E+18,871997,1.57E+18,0.653338008,0.017517269,0.403926582,-0.16283782,0.140309645,0.68454863,0.696555972,-0.132337984,0.012454211,-0.052510438,0.025607697,0.018000929,-0.037744321,-3.535814944,0.753633188,3.873371092,-0.257812015,0.351106523,0.884058563,1
1.57E+18,871998,1.57E+18,0.65321804,0.016077164,0.404050896,-0.162832381,0.140489212,0.684405764,0.696661429,-0.136519074,0.01180816,-0.051375473,0.04512608,0.006378068,-0.036901599,-3.747502141,1.133789911,3.425215853,-0.244773102,0.458372517,0.849002831,1
1.57E+18,871999,1.57E+18,0.652977197,0.014686847,0.404041424,-0.16302026,0.140604916,0.684431565,0.696568795,-0.134890913,0.015056872,-0.054619565,0.021584343,0.030899402,-0.021297845,-2.991862787,1.397735575,2.804127141,-0.172645539,0.249530332,0.767669728,1
1.57E+18,872000,1.57E+18,0.652815594,0.013278666,0.404090403,-0.163104185,0.140780215,0.684395289,0.696549384,-0.131009688,0.018296365,-0.056701061,-0.000218228,0.039562913,0.006433472,-2.707050915,1.12478224,3.044735282,-0.230497972,0.150069902,0.814247442,1
1.57E+18,872001,1.57E+18,0.652617128,0.011918205,0.404068787,-0.163252004,0.14110296,0.684376305,0.696468098,-0.128323549,0.018537378,-0.057936634,0.010604206,0.05051703,0.007715191,-3.297751363,1.299597328,2.998307153,-0.20565908,0.014272918,0.83841394,1
1.57E+18,872002,1.57E+18,0.652392549,0.010639328,0.404074721,-0.163377612,0.14125752,0.684519061,0.696266992,-0.122796233,0.019679318,-0.056605997,0.011670085,0.061613442,0.023254259,-2.622588347,0.690767591,3.156762648,-0.303817701,0.071340542,0.800261271,1
1.57E+18,872003,1.57E+18,0.652137048,0.009289326,0.404080611,-0.163428446,0.141262179,0.684687038,0.696088931,-0.1213954,0.02320793,-0.056703519,-0.007526789,0.028239746,0.047036688,-2.467462924,0.192052216,3.115879029,-0.329421659,0.212905332,0.80572689,1
1.57E+18,872004,1.57E+18,0.651878399,0.00808887,0.403970053,-0.163700895,0.141689593,0.684830753,0.695796606,-0.118587856,0.023948018,-0.05617797,-0.013316502,0.03864152,0.051515838,-2.680679019,0.494389761,2.742469928,-0.286792086,0.333709545,0.80517142,1
1.57E+18,872005,1.57E+18,0.651668438,0.00692442,0.403965041,-0.16394295,0.14184501,0.685072404,0.695469988,-0.108842202,0.022433176,-0.056320503,-0.006203269,0.081910452,0.068902118,-2.477694389,0.274418738,2.517164265,-0.304849727,0.224501129,0.801209773,1
1.57E+18,872006,1.57E+18,0.651439022,0.005678469,0.403821131,-0.164230527,0.142016746,0.685214394,0.695227166,-0.106270421,0.023450098,-0.056615094,-0.030391977,0.068599766,0.063859519,-2.605282009,-0.219894132,2.982428428,-0.340553761,0.198968723,0.81068899,1
1.57E+18,872007,1.57E+18,0.651214199,0.00465204,0.403739515,-0.164537113,0.142395662,0.685420287,0.694874121,-0.1040455,0.02153506,-0.060189916,-0.012697313,0.075132331,0.057258234,-2.218151782,-0.107638127,3.176396187,-0.422781768,0.021227899,0.826054033,1
1.57E+18,872008,1.57E+18,0.650996355,0.003512838,0.403632169,-0.164935341,0.142649672,0.6854989,0.694650029,-0.09525214,0.020727644,-0.053480067,-0.022409946,0.091768412,0.059709903,-3.09137921,1.530681363,3.880937622,-0.308088497,0.026383853,0.829418891,1
1.57E+18,872009,1.57E+18,0.650736852,0.002436835,0.403615243,-0.165320452,0.142592846,0.685610894,0.694459596,-0.096267868,0.024170533,-0.052328742,-0.048135432,0.079363149,0.033606406,-2.620666936,1.678418468,4.191634573,-0.189856407,0.162176146,0.77450894,1
1.57E+18,872010,1.57E+18,0.65050906,0.00134582,0.403626252,-0.16536753,0.14265259,0.685664765,0.694382926,-0.096449012,0.025297546,-0.047491623,-0.038904975,0.042999785,0.029762617,-1.775230247,0.755873056,3.567088507,-0.243708446,0.311828339,0.766252087,1
1.57E+18,872011,1.57E+18,0.650263676,0.000349682,0.403527927,-0.165802167,0.142913198,0.685605858,0.694283851,-0.098689063,0.022463403,-0.048148292,-0.009413665,0.048603658,0.008372548,-2.061071511,0.161190699,2.854577401,-0.432315369,0.318825895,0.766334077,1
1.57E+18,872012,1.57E+18,0.650058935,-0.000851798,0.403437058,-0.166308597,0.143071005,0.685411169,0.694322452,-0.097554253,0.022069942,-0.054268717,-0.027911452,0.094679906,-0.01261796,-2.025368688,0.780421011,3.033811223,-0.196128155,0.297218417,0.735132012,1
1.57E+18,872013,1.57E+18,0.649863174,-0.002031147,0.403381984,-0.16658202,0.143312876,0.685241724,0.694374272,-0.100948997,0.021688669,-0.057209973,-0.033035008,0.086377055,-0.02664973,-2.375115723,1.051825296,2.900599011,-0.139243839,0.149395944,0.803688581,1
1.57E+18,872014,1.57E+18,0.64969327,-0.003271654,0.403296767,-0.166776697,0.143651122,0.685029165,0.694467372,-0.1047305,0.018140895,-0.058461692,0.020047477,0.08521303,-0.033096064,-3.558221777,1.256221809,2.745944944,-0.294782817,0.088428147,0.82040842,1
1.57E+18,872015,1.57E+18,0.649427255,-0.004496676,0.403217964,-0.167063425,0.143814921,0.684821683,0.694569178,-0.110080963,0.019914616,-0.058581426,0.010945821,0.080688519,-0.052811066,-3.386351297,2.003882847,2.841852913,-0.20338195,0.082676743,0.792778724,1
1.57E+18,872016,1.57E+18,0.649176046,-0.005901389,0.403174109,-0.167355355,0.14389069,0.684593335,0.694708298,-0.117405269,0.026387812,-0.061717123,-0.028282959,0.052092162,-0.04873735,-3.472221819,1.424401904,2.631184689,-0.104988139,0.146135233,0.799757619,1
1.57E+18,872017,1.57E+18,0.648989989,-0.007359521,0.403132025,-0.167453592,0.144134527,0.684294592,0.694928373,-0.126617822,0.023475585,-0.065559559,0.010901222,0.052823085,-0.055789879,-3.908087379,1.280590744,2.562466408,-0.217061602,0.298373411,0.797564903,1
1.57E+18,872018,1.57E+18,0.64875141,-0.008779823,0.403098756,-0.167585157,0.144194609,0.684152213,0.695024374,-0.128930465,0.019130266,-0.066631814,0.030742342,0.055825496,-0.062372222,-4.072767286,1.61869236,2.750256712,-0.226068041,0.324404945,0.873002361,1
1.57E+18,872019,1.57E+18,0.648498734,-0.010298038,0.403134826,-0.167862973,0.144285937,0.68392153,0.695165399,-0.134938217,0.023551443,-0.064881851,-0.020391568,0.043337218,-0.054304698,-4.361727635,2.777880717,3.641474508,-0.089557172,0.244991062,0.876626635,1
1.57E+18,872020,1.57E+18,0.648250999,-0.011858938,0.403100914,-0.168054795,0.144451626,0.683741786,0.69526145,-0.137326836,0.025382375,-0.065478172,-0.01272371,0.056492889,-0.037765635,-4.398757789,1.414313838,3.063937667,-0.231415731,0.151326338,0.867079373,1
1.57E+18,872021,1.57E+18,0.647980987,-0.013385228,0.403176305,-0.168137117,0.144398206,0.683715236,0.695278752,-0.139656742,0.0257045,-0.06349092,-0.001267095,0.037090338,-0.020873412,-4.310037027,1.390996243,3.058750444,-0.227497239,0.252028367,0.903668638,1
1.57E+18,872022,1.57E+18,0.647729653,-0.014876343,0.403263238,-0.168155868,0.144386762,0.683772336,0.695220439,-0.141764957,0.026368206,-0.060185711,-0.014520188,-0.000631734,-0.004854079,-4.204939638,1.57830165,3.202998259,-0.187189751,0.460116178,0.865328083,1
1.57E+18,872023,1.57E+18,0.647494124,-0.016313615,0.403268439,-0.168236327,0.144547754,0.683811003,0.695129483,-0.136959763,0.023601851,-0.05871514,-0.003756624,0.021236801,0.011801224,-3.169605506,1.688358732,2.943324918,-0.176734116,0.288498786,0.798619401,1
1.57E+18,872024,1.57E+18,0.647246201,-0.017722279,0.403310872,-0.168281613,0.144427734,0.683996542,0.694960905,-0.132322282,0.023455309,-0.058763072,-0.009774149,0.015454285,0.026752664,-2.785729628,1.757912778,3.259973494,-0.125900802,0.373215507,0.774089524,1
1.57E+18,872025,1.57E+18,0.647019784,-0.019035828,0.403349478,-0.168278497,0.144551892,0.684111652,0.694822528,-0.131244303,0.022289099,-0.055442089,-0.017414426,0.000688087,0.033816119,-3.206405465,2.323552804,3.429049412,-0.116277816,0.296451031,0.805362897,1
1.57E+18,872026,1.57E+18,0.646817514,-0.020286137,0.403406256,-0.168444283,0.144684649,0.684204878,0.694662911,-0.12157298,0.021704974,-0.051915779,-0.009295949,0.031043643,0.031374813,-2.586119441,1.619072533,2.875962322,-0.184074094,0.111691339,0.797542238,1
1.57E+18,872027,1.57E+18,0.646548745,-0.021455093,0.403413376,-0.168490954,0.144641759,0.684444425,0.694424502,-0.112164703,0.02227521,-0.049879556,-0.01838141,0.029808772,0.045336108,-1.688026183,1.13546552,2.901713652,-0.135033412,-0.019204901,0.748627585,1
1.57E+18,872028,1.57E+18,0.646384848,-0.022568661,0.403474461,-0.168429819,0.144725101,0.684566047,0.694302073,-0.108385963,0.020211727,-0.046305227,-0.005276349,-0.002215607,0.043237401,-1.637873391,1.212787524,3.096176796,-0.153346248,0.131373829,0.76879265,1
1.57E+18,872029,1.57E+18,0.646215957,-0.023555646,0.403476271,-0.168536724,0.144853325,0.684659667,0.694157062,-0.101401215,0.016678804,-0.043572077,0.009843036,0.006732349,0.038880989,-1.687346696,0.32838621,3.182918882,-0.354677823,0.180725465,0.809942608,1
1.57E+18,872030,1.57E+18,0.646038499,-0.024602282,0.40351835,-0.168707992,0.144760644,0.684749502,0.694046172,-0.091100584,0.018498545,-0.042157241,-0.029989986,0.025716817,0.041298362,-1.221731222,0.847536792,3.810641854,-0.106751696,0.238130165,0.765371703,1
1.57E+18,872031,1.57E+18,0.64586912,-0.025525767,0.40351944,-0.168837439,0.14486382,0.684800672,0.693942672,-0.091586356,0.017536628,-0.040664398,-0.029150938,0.024204106,0.021067317,-2.259096802,0.990942583,3.566284098,-0.112185329,0.249717854,0.780162691,1
1.57E+18,872032,1.57E+18,0.645727605,-0.026470108,0.403473407,-0.16891925,0.145127421,0.684808638,0.693859819,-0.086021213,0.014962257,-0.04010577,0.014631177,0.040081932,0.009670444,-2.403275419,0.115308862,2.248774431,-0.313201804,0.092584154,0.848473108,1
1.57E+18,872033,1.57E+18,0.645505693,-0.027385994,0.403410363,-0.169298907,0.145146809,0.684729877,0.693840961,-0.080770496,0.017886237,-0.041852391,-0.016245565,0.053484559,0.00540926,-1.985867527,0.236602055,2.465072554,-0.135978784,0.200789069,0.799901321,1
1.57E+18,872034,1.57E+18,0.645337961,-0.028278941,0.403394809,-0.169578101,0.145355903,0.684605895,0.693851352,-0.082672444,0.018433641,-0.043428524,-0.035264246,0.058541751,-0.017902625,-2.686601981,1.368565496,3.103110417,0.037656554,0.317453546,0.780637823,1
1.57E+18,872035,1.57E+18,0.645171019,-0.029271287,0.403337031,-0.169826907,0.145634847,0.684415918,0.693919422,-0.084143816,0.014477623,-0.043576783,0.006660727,0.07264718,-0.034652639,-3.313208818,1.680182466,2.972733112,-0.05684577,0.457180018,0.811433435,1
1.57E+18,872036,1.57E+18,0.644946958,-0.030250959,0.403239414,-0.170351261,0.145864034,0.68415806,0.693997033,-0.08455481,0.019295579,-0.050006439,-0.002417632,0.093388248,-0.034443926,-3.773219914,2.726079236,3.217853929,0.144438645,0.523715104,0.835887325,1
1.57E+18,872037,1.57E+18,0.644684807,-0.031227615,0.403171647,-0.170652986,0.146237218,0.684008799,0.693991496,-0.084904758,0.026353053,-0.053571536,-0.016026958,0.11368711,-0.034736055,-3.83980519,3.132606957,3.015604032,0.227760077,0.404728701,0.823726055,1
1.57E+18,872038,1.57E+18,0.644338861,-0.032247466,0.403043582,-0.17105165,0.146574664,0.683880885,0.693948223,-0.087276564,0.02999452,-0.051617787,0.000396327,0.101108706,-0.025757376,-3.23675719,2.549512345,2.876570273,0.098001336,0.253192311,0.799471626,1
1.57E+18,872039,1.57E+18,0.643975986,-0.033325632,0.402880671,-0.171538518,0.146947654,0.683715272,0.693912351,-0.08733784,0.034451819,-0.05562208,-0.005597305,0.108448542,-0.012737493,-3.418880476,2.640309118,2.680107988,0.072374893,0.185980981,0.806533357,1
1.57E+18,872040,1.57E+18,0.643554272,-0.034353779,0.402770186,-0.171975283,0.147146761,0.683575521,0.693899733,-0.089261338,0.038290812,-0.057917219,-0.020136561,0.118394571,-0.019904282,-3.915257987,3.103307156,3.23521959,0.256745435,0.3406259,0.818886858,1
1.57E+18,872041,1.57E+18,0.643128964,-0.03535401,0.402662589,-0.172259547,0.147455221,0.683531543,0.69380706,-0.089123915,0.042613304,-0.053935094,-0.020061537,0.090276691,-0.00748905,-3.40655578,2.403688119,3.767643425,0.071151617,0.294432692,0.798131482,1
1.57E+18,872042,1.57E+18,0.6426487,-0.036319983,0.402503709,-0.172718479,0.14767046,0.683614728,0.693565185,-0.08568079,0.044959605,-0.052589776,-0.024304752,0.086411395,0.017487112,-3.153684998,2.283830503,3.941598118,0.015396534,0.266542529,0.814463328,1
1.57E+18,872043,1.57E+18,0.642191496,-0.037291839,0.402484889,-0.173199234,0.147691085,0.683692844,0.693363876,-0.086085369,0.045716134,-0.052614657,-0.051176685,0.097413476,0.021286248,-3.378481725,2.263720469,4.158467157,0.134592674,0.289234075,0.793630577,1
1.57E+18,872044,1.57E+18,0.641758105,-0.038249378,0.402391433,-0.173368514,0.147862686,0.683723025,0.693255227,-0.085322817,0.044165749,-0.047611432,-0.042818039,0.074583969,0.020857789,-3.307923062,2.64977292,4.056189642,0.200638443,0.411301262,0.814937028,1
1.57E+18,872045,1.57E+18,0.64140805,-0.039205725,0.402356708,-0.173563155,0.147992163,0.683767221,0.693135296,-0.08502235,0.040018695,-0.046347896,-0.015082928,0.04729798,0.018914038,-2.768074895,1.807264238,3.506491022,0.021579398,0.366397246,0.816541513,1
1.57E+18,872046,1.57E+18,0.641033589,-0.040035292,0.402268861,-0.173863412,0.147998262,0.683846141,0.692980868,-0.080328742,0.036778204,-0.04693946,-0.026972278,0.048217628,0.016969446,-2.774870252,2.034093382,3.646366378,0.144919418,0.347813541,0.814817955,1
1.57E+18,872047,1.57E+18,0.640743793,-0.040872463,0.402197257,-0.17412912,0.148175489,0.683831145,0.692891074,-0.073651507,0.035143972,-0.04327858,-0.040137718,0.050903593,0.015062168,-3.341175193,2.371271881,4.262260135,0.237254721,0.371323115,0.830525231,1
1.57E+18,872048,1.57E+18,0.640497535,-0.041636204,0.40213237,-0.174159509,0.148308735,0.683813846,0.692872,-0.068004564,0.029412772,-0.040517633,-0.005141425,0.052244476,0.016275077,-3.051485545,0.888730774,3.762344436,0.010923416,0.179442104,0.858266745,1
1.57E+18,872049,1.57E+18,0.640333097,-0.042358319,0.402143413,-0.174108288,0.148249492,0.683880978,0.692831293,-0.06773449,0.021949824,-0.036326568,0.009965055,0.014348573,0.005776737,-2.251195276,-0.431052786,3.078188557,-0.078789339,0.053405055,0.842621296,1
1.57E+18,872050,1.57E+18,0.640242416,-0.043052051,0.402154793,-0.174111742,0.148290224,0.68381813,0.692883739,-0.065631986,0.016068824,-0.033610808,-0.002356934,-0.005347955,0.001703737,-2.139694743,-0.327279763,3.271101124,-0.059360355,0.167156905,0.909628393,1
1.57E+18,872051,1.57E+18,0.640204577,-0.043675015,0.402153922,-0.174122358,0.148348016,0.683762458,0.692923641,-0.059519042,0.006403063,-0.026529599,0.017902378,0.001099538,-0.007618187,-2.061000327,0.242878496,4.256330179,-0.06512544,0.435368763,0.896566322,1
1.57E+18,872052,1.57E+18,0.640170474,-0.044236059,0.402152814,-0.174141403,0.148396832,0.683735434,0.692935068,-0.056878726,0.001364544,-0.026317798,0.009659148,0.009130121,-0.017559979,-1.541301561,0.627984865,4.168587043,0.006733699,0.38982471,0.89009021,1
1.57E+18,872053,1.57E+18,0.64015627,-0.044750921,0.402188414,-0.174157524,0.148483221,0.683715907,0.692931777,-0.05162728,0.002092135,-0.023578416,-0.004847723,0.01580725,-0.011101294,-1.832463644,1.539582119,4.256311208,0.113647339,0.273884554,0.893446108,1
1.57E+18,872054,1.57E+18,0.64014983,-0.045233843,0.402181798,-0.174157601,0.148620253,0.68370258,0.692915531,-0.048089157,0.00151119,-0.022411046,0.010715936,0.022883146,-0.002766173,-2.066576779,0.805024731,3.953545851,0.021468949,0.330846135,0.90741171,1
1.57E+18,872055,1.57E+18,0.640159194,-0.045759847,0.402210145,-0.174186778,0.148652142,0.683737418,0.692866979,-0.048073964,-0.001082667,-0.02129035,0.017318488,0.009910553,0.002599296,-2.158250083,-0.63138277,3.654227499,-0.085800475,0.364743289,0.875406501,1
1.57E+18,872056,1.57E+18,0.640265548,-0.046235614,0.402233322,-0.174154389,0.1488102,0.68366052,0.692917071,-0.046839134,-0.003454903,-0.020626471,-0.001835155,0.015035418,-0.000778537,-2.161625679,-0.429809201,3.733228337,-0.00580041,0.399371386,0.840450949,1
1.57E+18,872057,1.57E+18,0.640384561,-0.046777981,0.402271531,-0.174189371,0.148923088,0.683523113,0.693019575,-0.044572671,-0.010003316,-0.020424651,0.021823596,0.02453242,-0.006229182,-2.501375162,-0.206488291,3.755118904,-0.016637335,0.371501401,0.854491844,1
1.57E+18,872058,1.57E+18,0.640475466,-0.047291632,0.402342499,-0.174143373,0.149067436,0.683493982,0.693028832,-0.048005623,-0.011043697,-0.017192628,0.025552665,0.018582902,-0.01310188,-2.71385442,0.012033479,3.097324737,0.01465829,0.306850303,0.865425306,1
1.57E+18,872059,1.57E+18,0.640576762,-0.047783091,0.40238844,-0.174212677,0.149073282,0.68341582,0.693087236,-0.050217807,-0.009161587,-0.018003721,0.005327726,0.013952766,-0.017891005,-2.363491795,-0.8748965,1.882481706,-0.097627624,0.102815009,0.834989943,1
1.57E+18,872060,1.57E+18,0.640718783,-0.048312273,0.40243711,-0.174236973,0.149056598,0.68337261,0.693127322,-0.046948397,-0.012766758,-0.01813973,0.00220116,0.009220797,-0.016523616,-1.984982103,-0.371086083,1.064201459,-0.027637105,-0.167723876,0.810728689,1
1.57E+18,872061,1.57E+18,0.640840941,-0.048860454,0.402469132,-0.174243423,0.148919358,0.683367532,0.693160206,-0.048643861,-0.014498137,-0.021664482,-0.006259826,-0.001731923,-0.017680739,-2.104174784,0.544958566,1.964774853,0.035641382,-0.033968976,0.816271623,1
1.57E+18,872062,1.57E+18,0.640928793,-0.049289787,0.402488749,-0.174201769,0.148745114,0.683542895,0.69303517,-0.049541955,-0.013361119,-0.019427775,-0.017842037,-0.029049327,0.003458326,-2.450780506,0.872507273,2.097197904,0.063069004,0.111798878,0.790448537,1
1.57E+18,872063,1.57E+18,0.641038428,-0.04973015,0.402483906,-0.174168414,0.148730108,0.683596178,0.692994216,-0.043678349,-0.011411871,-0.018136479,-0.019426914,-0.018196773,0.015944183,-2.423469241,-0.020142323,2.078210309,-0.02911583,0.216086292,0.761887025,1
1.57E+18,872064,1.57E+18,0.641108658,-0.050143167,0.402491631,-0.174270113,0.148601269,0.683756076,0.692838523,-0.038218109,-0.009747714,-0.02153444,-0.014519386,-0.007701967,0.026801381,-2.064888102,-1.10811113,1.69364789,-0.100315563,0.130508659,0.76781156,1
1.57E+18,872065,1.57E+18,0.641250902,-0.050514277,0.402456839,-0.174154782,0.148675449,0.683905084,0.692704524,-0.034182719,-0.01055194,-0.018189983,-0.017586313,-0.006566407,0.034421491,-2.075652335,-0.866802675,1.758309184,-0.079051977,0.07625871,0.754130949,1
1.57E+18,872066,1.57E+18,0.641440243,-0.050879116,0.402435667,-0.174088557,0.148789273,0.684000543,0.692602472,-0.02981742,-0.013700549,-0.01809316,0.003986223,0.008649889,0.040139829,-2.344993305,-0.621882362,2.100078986,-0.086388147,0.131284223,0.788619031,1
1.57E+18,872067,1.57E+18,0.64159873,-0.05115476,0.40235909,-0.173976617,0.148884657,0.684122195,0.692489941,-0.025125635,-0.015534742,-0.019228478,0.014203978,0.004850705,0.04429166,-1.647568942,0.414662089,2.311354469,0.059635289,0.162857523,0.766423104,1
1.57E+18,872068,1.57E+18,0.641707721,-0.051355526,0.402319043,-0.173905776,0.148981735,0.684372389,0.692239595,-0.022634886,-0.015028924,-0.016554802,0.020048059,-0.008418383,0.050369326,-1.564485141,0.264995604,2.265189388,-0.049210122,0.073571641,0.775434151,1
1.57E+18,872069,1.57E+18,0.641761866,-0.051483137,0.402256869,-0.173970607,0.149035638,0.684543829,0.692042161,-0.014210905,-0.010343663,-0.016946128,0.013440727,0.019157816,0.055764742,-1.688237636,0.335397842,2.082493607,-0.032215055,0.027520196,0.760421614,1
1.57E+18,872070,1.57E+18,0.641825147,-0.051579304,0.402152778,-0.174015976,0.149141583,0.684729859,0.691823857,-0.00877546,-0.006031743,-0.014420346,-0.011320911,0.017129153,0.053073871,-2.690405299,-0.024888173,2.126557253,0.105959192,0.237537884,0.774165404,1
1.57E+18,872071,1.57E+18,0.641913717,-0.051792421,0.402078935,-0.17385354,0.149240537,0.684788391,0.691785421,-0.0098752,-0.005936994,-0.015756533,0.01121536,0.003816749,0.041671488,-4.51269855,1.037196956,2.75285201,0.116752896,0.52779866,0.801809241,1
1.57E+18,872072,1.57E+18,0.641980339,-0.051896297,0.401950483,-0.173883619,0.149292613,0.68483816,0.691717354,-0.009078126,-0.006427711,-0.012510962,0.01474962,-0.004928392,0.02932605,-4.858586191,0.436094999,2.079571128,-0.048027519,0.36538769,0.779338151,1
1.57E+18,872073,1.57E+18,0.642064378,-0.051944742,0.40189843,-0.173992577,0.149153576,0.684924161,0.691634794,-0.005145344,-0.007167432,-0.01424155,-0.010699397,0.019902084,0.012975675,-3.537502204,-0.952334655,1.567845926,-0.055090181,-0.077816936,0.794617728,1
1.57E+18,872074,1.57E+18,0.642238924,-0.052026809,0.401900487,-0.173746222,0.149167022,0.684890246,0.691727404,-0.00582941,-0.010639634,-0.009657304,-0.018089677,-0.011127386,-0.000433563,-3.172971741,-0.512943787,2.926089826,0.003181652,0.115219743,0.802904965,1
1.57E+18,872075,1.57E+18,0.642442801,-0.052098581,0.40191596,-0.173525338,0.149010104,0.684797147,0.691908819,-0.00864603,-0.018768303,-0.005241364,0.036367518,-0.048069307,-0.018410836,-2.234428234,-1.659458709,2.514375402,-0.294086514,0.056700843,0.783246561,1
1.57E+18,872076,1.57E+18,0.642641409,-0.052111252,0.401884948,-0.173463539,0.14870542,0.684827431,0.691959889,-0.005894746,-0.020746459,-0.001621236,0.005015411,-0.059919458,-0.024572528,-0.592815924,-3.631334453,1.399150931,-0.357624,-0.138268445,0.774221442,1
1.57E+18,872077,1.57E+18,0.642986411,-0.052100715,0.401910782,-0.173175461,0.14839864,0.684740917,0.692183487,-0.000938639,-0.025978448,-0.003033851,-0.019273499,-0.061697951,-0.03202388,0.37760685,-3.713353248,1.193607814,-0.193692689,-0.13040664,0.756687441,1
1.57E+18,872078,1.57E+18,0.643417574,-0.052085916,0.401954508,-0.172763917,0.148186438,0.684601785,0.692469352,-0.001886659,-0.037107132,-0.000554146,0.028902702,-0.078247853,-0.052459399,0.200857264,-2.559747301,1.592108579,-0.206667859,0.015810043,0.782997111,1
1.57E+18,872079,1.57E+18,0.643798257,-0.052039265,0.401829767,-0.1725875,0.148015557,0.684559126,0.692592054,0.003537534,-0.040631744,-0.000177265,0.027715557,-0.081969162,-0.046467563,0.829155851,-3.251750047,1.350747377,-0.33837359,-0.027054909,0.803792514,1
1.57E+18,872080,1.57E+18,0.644231542,-0.051927096,0.401809634,-0.172365203,0.147723253,0.684540141,0.692728571,0.010634733,-0.041070475,-0.002978206,-0.007023871,-0.056894514,-0.026635579,0.792036248,-3.304719732,2.211366229,-0.282853006,-0.130739007,0.789548505,1
1.57E+18,872081,1.57E+18,0.644649375,-0.051796637,0.401737308,-0.17208834,0.1476653,0.684653093,0.692698134,0.012962264,-0.041790632,-0.002013635,0.001896585,-0.061846466,-0.0034752,0.369039813,-2.736564912,2.188945469,-0.196854998,-0.043207981,0.778926476,1
1.57E+18,872082,1.57E+18,0.645074669,-0.05173894,0.401714549,-0.171743036,0.147344978,0.684778532,0.692728049,0.015228993,-0.04302142,-0.002038567,0.027957399,-0.064157237,0.023944888,-0.281519418,-3.201718139,1.896675244,-0.308164375,0.057722427,0.803079902,1
1.57E+18,872083,1.57E+18,0.645456592,-0.051613196,0.401611729,-0.171574667,0.147237953,0.684981793,0.692591555,0.012489278,-0.039554319,-0.003229731,0.004914008,-0.07960413,0.026717016,-0.37908573,-3.554818521,2.255633498,-0.365039506,0.049604446,0.804844271,1
1.57E+18,872084,1.57E+18,0.645828657,-0.05151694,0.401507996,-0.171272171,0.147216364,0.685104793,0.692549355,0.015142231,-0.03865686,-0.003984169,0.002559462,-0.047853055,0.031843506,-0.47371774,-2.917681952,2.630951043,-0.324595744,-0.014509236,0.819424011,1
1.57E+18,872085,1.57E+18,0.6461755,-0.051400335,0.401452898,-0.171038828,0.147018631,0.685199942,0.692554894,0.012341207,-0.036938393,-0.002033743,0.016062144,-0.052412577,0.026296045,-0.472812218,-3.245052343,2.38520988,-0.31007047,0.011836459,0.793909083,1
1.57E+18,872086,1.57E+18,0.646456375,-0.051320964,0.401457645,-0.170791689,0.14678169,0.685384382,0.692483634,0.010417563,-0.030595877,-9.24E-05,0.001508824,-0.071157194,0.024667228,-0.57643121,-3.035948191,2.566917055,-0.297753144,0.126475426,0.803207116,1
1.57E+18,872087,1.57E+18,0.646730616,-0.051219163,0.401405933,-0.170566368,0.146687379,0.68542125,0.692522662,0.008600002,-0.028347937,-0.00161468,0.009690319,-0.052893585,0.016162511,-0.749979794,-2.666914369,2.556168775,-0.214252968,0.206105346,0.795978566,1
1.57E+18,872088,1.57E+18,0.64694253,-0.051188195,0.40137151,-0.1703168,0.14659654,0.685451242,0.692573633,0.007788384,-0.025136752,-0.003432963,0.015803525,-0.035878243,-0.003459448,-1.128245403,-1.608925056,3.032161716,-0.108627741,0.299290813,0.812223561,1
